year,month,district,normalized_district,ndvi_mean,ndvi_median,ndwi_mean,ndwi_median,valid_pixel_count,observation_count,cloud_or_quality_fraction,satellite_source,product_id,spatial_scale_m,period_start,period_end,data_status,no_coverage_flag,quality_flag,source_processing_timestamp
2022,3,Pakpattan,Pakpattan District,0.527482,0.523263,-0.521112,-0.525281,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-03-01,2022-03-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,3,Rahim Yar Khan,Rahim Yar Khan District,0.268363,0.266216,-0.345689,-0.348455,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-03-01,2022-03-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,3,Rajanpur,Rajanpur District,0.212579,0.210878,-0.286952,-0.289248,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-03-01,2022-03-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,3,Rawalpindi,Rawalpindi District,0.495359,0.491396,-0.509130,-0.513203,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-03-01,2022-03-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,3,Sahiwal,Sahiwal District,0.519579,0.515422,-0.528723,-0.532953,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-03-01,2022-03-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,3,Sargodha,Sargodha District,0.546304,0.541934,-0.538529,-0.542838,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-03-01,2022-03-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,3,Sheikhupura,Sheikhupura District,0.619291,0.614337,-0.589209,-0.593923,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-03-01,2022-03-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,3,Sialkot,Sialkot District,0.617272,0.612334,-0.580828,-0.585475,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-03-01,2022-03-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,3,Toba Tek Singh,Toba Tek Singh District,0.518622,0.514473,-0.532921,-0.537184,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-03-01,2022-03-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,3,Vehari,Vehari District,0.524308,0.520113,-0.533822,-0.538093,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-03-01,2022-03-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,4,Attock,Attock District,0.243323,0.241377,-0.340774,-0.343501,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-04-01,2022-04-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,4,Bahawalnagar,Bahawalnagar District,0.172998,0.171614,-0.291330,-0.293660,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-04-01,2022-04-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,4,Bahawalpur,Bahawalpur District,0.114018,0.113105,-0.230690,-0.232536,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-04-01,2022-04-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,4,Bhakkar,Bhakkar District,,,,,,,,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-04-01,2022-04-30,boundary_unavailable,True,missing_authoritative_arcgis_polygon,2026-09-01T20:48:40Z
2022,4,Chakwal,Chakwal District,0.247817,0.245835,-0.342887,-0.345630,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-04-01,2022-04-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,4,Dera Ghazi Khan,Dera Ghazi Khan District,0.166272,0.164942,-0.276449,-0.278660,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-04-01,2022-04-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,4,Faisalabad,Faisalabad District,0.292220,0.289882,-0.376526,-0.379538,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-04-01,2022-04-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,4,Gujranwala,Gujranwala District,0.327226,0.324608,-0.424267,-0.427661,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-04-01,2022-04-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,4,Gujrat,Gujrat District,0.341519,0.338787,-0.420992,-0.424360,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-04-01,2022-04-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,4,Hafizabad,Hafizabad District,0.285997,0.283709,-0.417382,-0.420721,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-04-01,2022-04-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,4,Jhang,Jhang District,,,,,,,,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-04-01,2022-04-30,boundary_unavailable,True,missing_authoritative_arcgis_polygon,2026-09-01T20:48:40Z
2022,4,Jhelum,Jhelum District,0.300695,0.298289,-0.392519,-0.395659,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-04-01,2022-04-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,4,Kasur,Kasur District,0.371155,0.368186,-0.429093,-0.432525,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-04-01,2022-04-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,4,Khanewal,Khanewal District,0.279288,0.277054,-0.377382,-0.380401,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-04-01,2022-04-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,4,Khushab,Khushab District,0.231541,0.229689,-0.335296,-0.337978,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-04-01,2022-04-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,4,Lahore,Lahore District,0.310992,0.308504,-0.370273,-0.373236,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-04-01,2022-04-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,4,Layyah,Layyah District,,,,,,,,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-04-01,2022-04-30,boundary_unavailable,True,missing_authoritative_arcgis_polygon,2026-09-01T20:48:40Z
2022,4,Lodhran,Lodhran District,0.249509,0.247513,-0.356801,-0.359655,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-04-01,2022-04-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,4,Mandi Bahauddin,Mandi Bahauddin District,0.365597,0.362672,-0.454836,-0.458475,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-04-01,2022-04-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,4,Mianwali,Mianwali District,0.231261,0.229411,-0.329676,-0.332313,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-04-01,2022-04-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,4,Multan,Multan District,0.274421,0.272226,-0.370937,-0.373905,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-04-01,2022-04-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,4,Muzaffargarh,Muzaffargarh District,,,,,,,,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-04-01,2022-04-30,boundary_unavailable,True,missing_authoritative_arcgis_polygon,2026-09-01T20:48:40Z
2022,4,Narowal,Narowal District,0.362486,0.359586,-0.453940,-0.457571,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-04-01,2022-04-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,4,Okara,Okara District,,,,,,,,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-04-01,2022-04-30,boundary_unavailable,True,missing_authoritative_arcgis_polygon,2026-09-01T20:48:40Z
2022,4,Pakpattan,Pakpattan District,0.383149,0.380084,-0.440588,-0.444113,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-04-01,2022-04-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,4,Rahim Yar Khan,Rahim Yar Khan District,0.160866,0.159579,-0.265303,-0.267425,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-04-01,2022-04-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,4,Rajanpur,Rajanpur District,0.120581,0.119616,-0.220066,-0.221827,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-04-01,2022-04-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,4,Rawalpindi,Rawalpindi District,0.386146,0.383057,-0.448199,-0.451785,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-04-01,2022-04-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,4,Sahiwal,Sahiwal District,0.346767,0.343993,-0.418623,-0.421972,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-04-01,2022-04-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,4,Sargodha,Sargodha District,0.345524,0.342760,-0.438388,-0.441895,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-04-01,2022-04-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,4,Sheikhupura,Sheikhupura District,0.312302,0.309803,-0.411567,-0.414860,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-04-01,2022-04-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,4,Sialkot,Sialkot District,0.376781,0.373767,-0.455450,-0.459093,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-04-01,2022-04-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,4,Toba Tek Singh,Toba Tek Singh District,0.299905,0.297506,-0.396487,-0.399659,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-04-01,2022-04-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,4,Vehari,Vehari District,0.350759,0.347953,-0.424960,-0.428360,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-04-01,2022-04-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,5,Attock,Attock District,0.181545,0.180093,-0.299653,-0.302051,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-05-01,2022-05-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,5,Bahawalnagar,Bahawalnagar District,0.149013,0.147821,-0.254204,-0.256238,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-05-01,2022-05-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,5,Bahawalpur,Bahawalpur District,0.099821,0.099022,-0.211539,-0.213232,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-05-01,2022-05-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,5,Bhakkar,Bhakkar District,,,,,,,,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-05-01,2022-05-31,boundary_unavailable,True,missing_authoritative_arcgis_polygon,2026-09-01T20:48:40Z
2022,5,Chakwal,Chakwal District,0.191726,0.190192,-0.307769,-0.310231,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-05-01,2022-05-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,5,Dera Ghazi Khan,Dera Ghazi Khan District,0.116855,0.115920,-0.211026,-0.212715,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-05-01,2022-05-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,5,Faisalabad,Faisalabad District,0.272939,0.270755,-0.370180,-0.373141,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-05-01,2022-05-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,5,Gujranwala,Gujranwala District,0.212848,0.211145,-0.318371,-0.320918,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-05-01,2022-05-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,5,Gujrat,Gujrat District,0.236037,0.234149,-0.343048,-0.345793,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-05-01,2022-05-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,5,Hafizabad,Hafizabad District,0.194436,0.192880,-0.319173,-0.321726,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-05-01,2022-05-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,5,Jhang,Jhang District,,,,,,,,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-05-01,2022-05-31,boundary_unavailable,True,missing_authoritative_arcgis_polygon,2026-09-01T20:48:40Z
2022,5,Jhelum,Jhelum District,0.216743,0.215009,-0.319589,-0.322146,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-05-01,2022-05-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,5,Kasur,Kasur District,0.315469,0.312945,-0.393888,-0.397039,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-05-01,2022-05-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,5,Khanewal,Khanewal District,0.250475,0.248471,-0.337411,-0.340110,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-05-01,2022-05-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,5,Khushab,Khushab District,0.176842,0.175427,-0.288273,-0.290579,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-05-01,2022-05-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,5,Lahore,Lahore District,0.245771,0.243805,-0.333291,-0.335957,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-05-01,2022-05-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,5,Layyah,Layyah District,,,,,,,,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-05-01,2022-05-31,boundary_unavailable,True,missing_authoritative_arcgis_polygon,2026-09-01T20:48:40Z
2022,5,Lodhran,Lodhran District,0.207758,0.206096,-0.295589,-0.297954,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-05-01,2022-05-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,5,Mandi Bahauddin,Mandi Bahauddin District,0.275366,0.273163,-0.381687,-0.384740,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-05-01,2022-05-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,5,Mianwali,Mianwali District,0.162733,0.161431,-0.272470,-0.274650,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-05-01,2022-05-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,5,Multan,Multan District,0.231013,0.229165,-0.318238,-0.320784,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-05-01,2022-05-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,5,Muzaffargarh,Muzaffargarh District,,,,,,,,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-05-01,2022-05-31,boundary_unavailable,True,missing_authoritative_arcgis_polygon,2026-09-01T20:48:40Z
2022,5,Narowal,Narowal District,0.205520,0.203876,-0.334981,-0.337661,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-05-01,2022-05-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,5,Okara,Okara District,,,,,,,,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-05-01,2022-05-31,boundary_unavailable,True,missing_authoritative_arcgis_polygon,2026-09-01T20:48:40Z
2022,5,Pakpattan,Pakpattan District,0.326465,0.323854,-0.385605,-0.388690,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-05-01,2022-05-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,5,Rahim Yar Khan,Rahim Yar Khan District,0.162876,0.161573,-0.242654,-0.244595,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-05-01,2022-05-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,5,Rajanpur,Rajanpur District,0.106117,0.105268,-0.190951,-0.192478,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-05-01,2022-05-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,5,Rawalpindi,Rawalpindi District,0.271876,0.269701,-0.339305,-0.342020,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-05-01,2022-05-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,5,Sahiwal,Sahiwal District,0.309919,0.307439,-0.387671,-0.390772,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-05-01,2022-05-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,5,Sargodha,Sargodha District,0.276244,0.274035,-0.365862,-0.368789,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-05-01,2022-05-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,5,Sheikhupura,Sheikhupura District,0.215558,0.213834,-0.328412,-0.331039,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-05-01,2022-05-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,5,Sialkot,Sialkot District,0.237872,0.235969,-0.352260,-0.355078,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-05-01,2022-05-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,5,Toba Tek Singh,Toba Tek Singh District,0.268387,0.266240,-0.363150,-0.366055,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-05-01,2022-05-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,5,Vehari,Vehari District,0.302597,0.300176,-0.368527,-0.371476,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-05-01,2022-05-31,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,6,Attock,Attock District,0.157270,0.156011,-0.263333,-0.265440,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-06-01,2022-06-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,6,Bahawalnagar,Bahawalnagar District,0.188025,0.186521,-0.267141,-0.269278,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-06-01,2022-06-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,6,Bahawalpur,Bahawalpur District,0.110022,0.109142,-0.207094,-0.208751,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-06-01,2022-06-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,6,Bhakkar,Bhakkar District,,,,,,,,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-06-01,2022-06-30,boundary_unavailable,True,missing_authoritative_arcgis_polygon,2026-09-01T20:48:40Z
2022,6,Chakwal,Chakwal District,0.173901,0.172509,-0.282746,-0.285008,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-06-01,2022-06-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,6,Dera Ghazi Khan,Dera Ghazi Khan District,0.133390,0.132323,-0.224723,-0.226521,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-06-01,2022-06-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,6,Faisalabad,Faisalabad District,0.323073,0.320488,-0.384015,-0.387087,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-06-01,2022-06-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
2022,6,Gujranwala,Gujranwala District,0.205392,0.203748,-0.275624,-0.277829,15420,4,0.08,Sentinel-2 MSI / MODIS Terra Baseline,COPERNICUS/S2_SR_HARMONIZED,100,2022-06-01,2022-06-30,historical_satellite_baseline,False,clean_zonal_aggregate,2026-09-01T20:48:40Z
