year,month,district,crop_type,disease_scientific,disease_common,disease_urdu,severity_level,temp_avg,humidity_avg,rainfall_mm,gdd,bioclimatic_suitability,symptoms,recommended_chemical,dosage_per_acre
2020,1,Sahiwal,Vegetables,Phytophthora infestans,Late Blight of Potato/Tomato,پچھیتا جھلساؤ,Critical,15.24102446455767,90.0530797575876,36.47341910612783,5.24102446455767,0.98,Dark water-soaked necrotic lesions on leaf tips and tubers,Acrobat MZ (Dimethomorph+Mancozeb),250 g/acre
2020,1,Rawalpindi,Vegetables,Phytophthora infestans,Late Blight of Potato/Tomato,پچھیتا جھلساؤ,Critical,13.773736173230283,89.05022945063834,15.581230864213778,3.773736173230283,0.9447412236886292,Dark water-soaked necrotic lesions on leaf tips and tubers,Acrobat MZ (Dimethomorph+Mancozeb),250 g/acre
2020,1,Sheikhupura,Vegetables,Phytophthora infestans,Late Blight of Potato/Tomato,پچھیتا جھلساؤ,Critical,12.055615670346363,79.6692286986731,31.251529883330278,2.055615670346363,0.8984099883895548,Dark water-soaked necrotic lesions on leaf tips and tubers,Acrobat MZ (Dimethomorph+Mancozeb),250 g/acre
2020,1,Sargodha,Vegetables,Phytophthora infestans,Late Blight of Potato/Tomato,پچھیتا جھلساؤ,Critical,14.65319223494371,86.05979504736398,22.53577093613811,4.65319223494371,0.98,Dark water-soaked necrotic lesions on leaf tips and tubers,Acrobat MZ (Dimethomorph+Mancozeb),250 g/acre
2020,1,Rahim Yar Khan,Vegetables,Phytophthora infestans,Late Blight of Potato/Tomato,پچھیتا جھلساؤ,Critical,12.008740745536716,90.81610475033169,25.95903992226851,2.0087407455367163,0.9577419892023479,Dark water-soaked necrotic lesions on leaf tips and tubers,Acrobat MZ (Dimethomorph+Mancozeb),250 g/acre
2020,3,Lahore,Vegetables,Alternaria solani,Early Blight,اگیتا جھلساؤ,Medium,23.0142623125888,71.00341988147858,12.794571007486656,13.014262312588802,0.5187591524581685,Target-board concentric ring spots on lower leaves,Antracol 70 WP (Propineb),500 g/acre
2020,3,Faisalabad,Vegetables,Alternaria solani,Early Blight,اگیتا جھلساؤ,Medium,24.323312179371523,62.68370743882673,25.96292362004325,14.323312179371523,0.4840239316174525,Target-board concentric ring spots on lower leaves,Antracol 70 WP (Propineb),500 g/acre
2020,3,Multan,Vegetables,Alternaria solani,Early Blight,اگیتا جھلساؤ,Medium,21.53583480732296,68.58418061020912,6.252033174697473,11.53583480732296,0.4688944711165289,Target-board concentric ring spots on lower leaves,Antracol 70 WP (Propineb),500 g/acre
2020,3,Gujranwala,Vegetables,Alternaria solani,Early Blight,اگیتا جھلساؤ,Medium,26.490428962382673,70.95295766339473,22.63173134727088,16.490428962382673,0.5966902490962233,Target-board concentric ring spots on lower leaves,Antracol 70 WP (Propineb),500 g/acre
2020,3,Bahawalpur,Vegetables,Alternaria solani,Early Blight,اگیتا جھلساؤ,Medium,24.358568840517684,68.69882795872535,19.69329752285534,14.358568840517684,0.5312397238398389,Target-board concentric ring spots on lower leaves,Antracol 70 WP (Propineb),500 g/acre
2020,3,Sahiwal,Vegetables,Alternaria solani,Early Blight,اگیتا جھلساؤ,Medium,23.770084065946747,68.56687619094913,9.761146046915393,13.770084065946747,0.5174096543486424,Target-board concentric ring spots on lower leaves,Antracol 70 WP (Propineb),500 g/acre
2020,3,Rawalpindi,Vegetables,Alternaria solani,Early Blight,اگیتا جھلساؤ,Medium,25.98470997540636,68.76802497481451,13.676302595544186,15.98470997540636,0.5672752966831924,Target-board concentric ring spots on lower leaves,Antracol 70 WP (Propineb),500 g/acre
2020,3,Sheikhupura,Vegetables,Alternaria solani,Early Blight,اگیتا جھلساؤ,Medium,25.119399973287376,68.20872527650752,29.642507351471824,15.119399973287376,0.5439245244091012,Target-board concentric ring spots on lower leaves,Antracol 70 WP (Propineb),500 g/acre
2020,3,Sargodha,Vegetables,Alternaria solani,Early Blight,اگیتا جھلساؤ,Medium,21.53410177717049,65.12369155917312,14.99388816533939,11.534101777170491,0.4452000641715215,Target-board concentric ring spots on lower leaves,Antracol 70 WP (Propineb),500 g/acre
2020,3,Rahim Yar Khan,Vegetables,Alternaria solani,Early Blight,اگیتا جھلساؤ,Medium,21.563766456891813,63.622481614056916,12.909954818102285,11.563766456891813,0.43553661426457674,Target-board concentric ring spots on lower leaves,Antracol 70 WP (Propineb),500 g/acre
2020,4,Lahore,Vegetables,Erysiphe cichoracearum,Powdery Mildew,سفوفی پھپھوندی,Medium,28.597084418083835,60.8540583987524,0.0,18.597084418083835,0.5524598873689288,White powdery fungal growth covering leaf surface,Topas 100 EC (Penconazole),100 ml/acre
2020,4,Faisalabad,Vegetables,Erysiphe cichoracearum,Powdery Mildew,سفوفی پھپھوندی,Medium,29.191510143328806,55.11420578849609,10.52557743637073,19.191510143328806,0.5107513959734588,White powdery fungal growth covering leaf surface,Topas 100 EC (Penconazole),100 ml/acre
2020,4,Multan,Vegetables,Erysiphe cichoracearum,Powdery Mildew,سفوفی پھپھوندی,Medium,28.456130068610626,64.06730144085633,13.378025525679035,18.456130068610626,0.5787642739510771,White powdery fungal growth covering leaf surface,Topas 100 EC (Penconazole),100 ml/acre
2020,4,Gujranwala,Vegetables,Erysiphe cichoracearum,Powdery Mildew,سفوفی پھپھوندی,Medium,27.826732259332267,62.662985889337115,15.514404773492895,17.826732259332267,0.5535575018771111,White powdery fungal growth covering leaf surface,Topas 100 EC (Penconazole),100 ml/acre
2020,4,Bahawalpur,Vegetables,Erysiphe cichoracearum,Powdery Mildew,سفوفی پھپھوندی,Medium,28.74078654226333,59.907458530619216,0.0,18.74078654226333,0.5465991993390538,White powdery fungal growth covering leaf surface,Topas 100 EC (Penconazole),100 ml/acre
2020,4,Sahiwal,Vegetables,Erysiphe cichoracearum,Powdery Mildew,سفوفی پھپھوندی,Medium,29.12552164380171,59.140293074397434,19.99008162360486,19.12552164380171,0.5468228209394093,White powdery fungal growth covering leaf surface,Topas 100 EC (Penconazole),100 ml/acre
2020,4,Rawalpindi,Vegetables,Erysiphe cichoracearum,Powdery Mildew,سفوفی پھپھوندی,Medium,29.078034942198,65.50242763819276,9.600317949042807,19.078034942198,0.6046609141784651,White powdery fungal growth covering leaf surface,Topas 100 EC (Penconazole),100 ml/acre
2020,4,Sheikhupura,Vegetables,Erysiphe cichoracearum,Powdery Mildew,سفوفی پھپھوندی,Medium,25.869367110061496,56.964210010820295,0.9171850126242154,15.869367110061496,0.46781843203319057,White powdery fungal growth covering leaf surface,Topas 100 EC (Penconazole),100 ml/acre
2020,4,Sargodha,Vegetables,Erysiphe cichoracearum,Powdery Mildew,سفوفی پھپھوندی,Medium,26.430045751873955,57.25572218821154,5.201156045648066,16.430045751873955,0.4804036053939733,White powdery fungal growth covering leaf surface,Topas 100 EC (Penconazole),100 ml/acre
2020,4,Rahim Yar Khan,Vegetables,Erysiphe cichoracearum,Powdery Mildew,سفوفی پھپھوندی,Medium,26.4996035962611,56.43026737751969,0.0,16.4996035962611,0.47472371947152264,White powdery fungal growth covering leaf surface,Topas 100 EC (Penconazole),100 ml/acre
2021,2,Lahore,Wheat,Puccinia striiformis,Wheat Yellow Rust,پیلی کنگی,High,15.265293904305409,74.28352871724087,41.26412320806129,5.265293904305409,0.98,Yellow pustules in linear stripes on leaves,Tilt 250 EC (Propiconazole),200-250 ml/acre
2021,2,Faisalabad,Wheat,Puccinia striiformis,Wheat Yellow Rust,پیلی کنگی,High,13.386923402795368,77.01280004075193,43.295990568149385,3.386923402795368,0.98,Yellow pustules in linear stripes on leaves,Tilt 250 EC (Propiconazole),200-250 ml/acre
2021,2,Multan,Wheat,Puccinia striiformis,Wheat Yellow Rust,پیلی کنگی,High,14.397478001965089,73.45522940635975,41.272880130040804,4.397478001965089,0.98,Yellow pustules in linear stripes on leaves,Tilt 250 EC (Propiconazole),200-250 ml/acre
2021,2,Gujranwala,Wheat,Puccinia striiformis,Wheat Yellow Rust,پیلی کنگی,High,17.968261641140064,80.8032693086266,45.76950793857813,7.968261641140064,0.98,Yellow pustules in linear stripes on leaves,Tilt 250 EC (Propiconazole),200-250 ml/acre
2021,2,Bahawalpur,Wheat,Puccinia striiformis,Wheat Yellow Rust,پیلی کنگی,High,14.96124868874698,77.44147259631973,30.486175266884754,4.961248688746981,0.9762918223143355,Yellow pustules in linear stripes on leaves,Tilt 250 EC (Propiconazole),200-250 ml/acre
2021,2,Sahiwal,Wheat,Puccinia striiformis,Wheat Yellow Rust,پیلی کنگی,High,17.225089919722723,75.61392686759191,34.442807828324405,7.225089919722723,0.9092817209569924,Yellow pustules in linear stripes on leaves,Tilt 250 EC (Propiconazole),200-250 ml/acre
2021,2,Rawalpindi,Wheat,Puccinia striiformis,Wheat Yellow Rust,پیلی کنگی,High,15.570493057461327,76.72981920880437,22.892511238327284,5.570493057461327,0.9000177386046715,Yellow pustules in linear stripes on leaves,Tilt 250 EC (Propiconazole),200-250 ml/acre
2021,2,Sheikhupura,Wheat,Puccinia striiformis,Wheat Yellow Rust,پیلی کنگی,High,15.187648568202674,73.27572711285758,38.35231040731679,5.187648568202674,0.98,Yellow pustules in linear stripes on leaves,Tilt 250 EC (Propiconazole),200-250 ml/acre
2021,2,Sargodha,Wheat,Puccinia striiformis,Wheat Yellow Rust,پیلی کنگی,High,16.952381629850997,81.78956641168122,39.34278610801233,6.952381629850997,0.98,Yellow pustules in linear stripes on leaves,Tilt 250 EC (Propiconazole),200-250 ml/acre
2021,2,Rahim Yar Khan,Wheat,Puccinia striiformis,Wheat Yellow Rust,پیلی کنگی,High,15.600770904750508,73.22880200295306,36.838157443416776,5.600770904750508,0.9578785846675623,Yellow pustules in linear stripes on leaves,Tilt 250 EC (Propiconazole),200-250 ml/acre
2021,3,Lahore,Wheat,Puccinia triticina,Wheat Brown / Leaf Rust,بھوری کنگی,Medium,18.438644117283204,65.23777442806956,10.728460337926117,8.438644117283204,0.6219328635357804,Round brown pustules scattered on upper leaf surface,Nativo 75 WG (Tebuconazole+Trifloxystrobin),65 g/acre
2021,3,Faisalabad,Wheat,Puccinia triticina,Wheat Brown / Leaf Rust,بھوری کنگی,Medium,21.818947548322726,73.26435289932388,19.556358367174834,11.818947548322726,0.6359348061763913,Round brown pustules scattered on upper leaf surface,Nativo 75 WG (Tebuconazole+Trifloxystrobin),65 g/acre
2021,3,Multan,Wheat,Puccinia triticina,Wheat Brown / Leaf Rust,بھوری کنگی,Medium,21.137950743575413,67.00321371063126,13.802117347437628,11.137950743575413,0.5751087866572098,Round brown pustules scattered on upper leaf surface,Nativo 75 WG (Tebuconazole+Trifloxystrobin),65 g/acre
2021,3,Gujranwala,Wheat,Puccinia triticina,Wheat Brown / Leaf Rust,بھوری کنگی,Medium,17.88069014568023,71.33469343548263,21.152494041746536,7.88069014568023,0.7609575847431145,Round brown pustules scattered on upper leaf surface,Nativo 75 WG (Tebuconazole+Trifloxystrobin),65 g/acre
2021,3,Bahawalpur,Wheat,Puccinia triticina,Wheat Brown / Leaf Rust,بھوری کنگی,Medium,20.75319767228626,70.31784448756886,15.583369592961013,10.753197672286259,0.623180094029034,Round brown pustules scattered on upper leaf surface,Nativo 75 WG (Tebuconazole+Trifloxystrobin),65 g/acre
2021,3,Sahiwal,Wheat,Puccinia triticina,Wheat Brown / Leaf Rust,بھوری کنگی,Medium,20.916629084081514,65.61548331848712,17.05400629488818,10.916629084081514,0.593383446225841,Round brown pustules scattered on upper leaf surface,Nativo 75 WG (Tebuconazole+Trifloxystrobin),65 g/acre
2021,3,Rawalpindi,Wheat,Puccinia triticina,Wheat Brown / Leaf Rust,بھوری کنگی,Medium,22.43200505520383,67.51596606161822,14.017036437428196,12.432005055203831,0.5405252060731656,Round brown pustules scattered on upper leaf surface,Nativo 75 WG (Tebuconazole+Trifloxystrobin),65 g/acre
2021,3,Sheikhupura,Wheat,Puccinia triticina,Wheat Brown / Leaf Rust,بھوری کنگی,Medium,17.726501326468394,70.14728196930015,30.501058902894357,7.726501326468394,0.8178783681346689,Round brown pustules scattered on upper leaf surface,Nativo 75 WG (Tebuconazole+Trifloxystrobin),65 g/acre
2021,3,Sargodha,Wheat,Puccinia triticina,Wheat Brown / Leaf Rust,بھوری کنگی,Medium,18.596381266302213,72.0823123214366,17.91241674467782,8.596381266302213,0.7224049268162062,Round brown pustules scattered on upper leaf surface,Nativo 75 WG (Tebuconazole+Trifloxystrobin),65 g/acre
2021,3,Rahim Yar Khan,Wheat,Puccinia triticina,Wheat Brown / Leaf Rust,بھوری کنگی,Medium,19.383888706505676,71.03273754930456,34.05000810040232,9.383888706505676,0.7957821495254651,Round brown pustules scattered on upper leaf surface,Nativo 75 WG (Tebuconazole+Trifloxystrobin),65 g/acre
2021,2,Lahore,Wheat,Ustilago tritici,Loose Smut,کال کنگی,Medium,15.68085678255271,61.003451240972566,14.537053092399566,5.680856782552709,0.3036782165559137,Ears converted into black powdery spore mass,Vitavax 200 WP,2.5 g/kg seed
2021,2,Faisalabad,Wheat,Ustilago tritici,Loose Smut,کال کنگی,Medium,17.762013686510468,63.22792597700451,0.9529450683658798,7.762013686510468,0.3565254878010237,Ears converted into black powdery spore mass,Vitavax 200 WP,2.5 g/kg seed
2021,2,Multan,Wheat,Ustilago tritici,Loose Smut,کال کنگی,Medium,15.806324795847301,64.6871562344327,6.670416655872291,5.806324795847301,0.32459244494005146,Ears converted into black powdery spore mass,Vitavax 200 WP,2.5 g/kg seed
2021,2,Gujranwala,Wheat,Ustilago tritici,Loose Smut,کال کنگی,Medium,16.35663565297656,68.71612931860038,20.58368627355354,6.356635652976561,0.35681418753878313,Ears converted into black powdery spore mass,Vitavax 200 WP,2.5 g/kg seed
2021,2,Bahawalpur,Wheat,Ustilago tritici,Loose Smut,کال کنگی,Medium,18.268764773744373,61.34399993875486,9.752645587314824,8.268764773744373,0.35577114449577835,Ears converted into black powdery spore mass,Vitavax 200 WP,2.5 g/kg seed
2021,2,Sahiwal,Wheat,Ustilago tritici,Loose Smut,کال کنگی,Medium,14.965202232431444,69.57220862830778,10.951194041154805,4.965202232431444,0.33052767361255164,Ears converted into black powdery spore mass,Vitavax 200 WP,2.5 g/kg seed
2021,2,Rawalpindi,Wheat,Ustilago tritici,Loose Smut,کال کنگی,Medium,15.254949186348574,67.24908871736157,3.78014077877826,5.254949186348574,0.3256766448290787,Ears converted into black powdery spore mass,Vitavax 200 WP,2.5 g/kg seed
2021,2,Sheikhupura,Wheat,Ustilago tritici,Loose Smut,کال کنگی,Medium,15.127585774994506,64.2708868684938,2.9161755696535927,5.127585774994506,0.3086550329962248,Ears converted into black powdery spore mass,Vitavax 200 WP,2.5 g/kg seed
2021,2,Sargodha,Wheat,Ustilago tritici,Loose Smut,کال کنگی,Medium,14.60530674976,62.41323441155301,5.133268083745274,4.60530674976,0.2893855345477487,Ears converted into black powdery spore mass,Vitavax 200 WP,2.5 g/kg seed
2021,2,Rahim Yar Khan,Wheat,Ustilago tritici,Loose Smut,کال کنگی,Medium,17.94140763714323,70.62053876884596,21.553910063225175,7.941407637143229,0.40223234082747383,Ears converted into black powdery spore mass,Vitavax 200 WP,2.5 g/kg seed
2021,8,Lahore,Rice,Magnaporthe oryzae,Rice Blast,دھان کا بلاسٹ,High,29.43055636168901,80.89041523151064,74.97447524321389,19.43055636168901,0.755761880822667,Spindle-shaped lesions with grey center and brown margin,Tricyclazole 75 WP,120 g/acre
2021,8,Faisalabad,Rice,Magnaporthe oryzae,Rice Blast,دھان کا بلاسٹ,High,29.316776756329286,83.70263743407386,73.43335408877942,19.316776756329286,0.7790131858954648,Spindle-shaped lesions with grey center and brown margin,Tricyclazole 75 WP,120 g/acre
2021,8,Multan,Rice,Magnaporthe oryzae,Rice Blast,دھان کا بلاسٹ,High,30.83694117454772,89.92305117963761,85.94813749685846,20.83694117454772,0.8803021712578822,Spindle-shaped lesions with grey center and brown margin,Tricyclazole 75 WP,120 g/acre
2021,8,Gujranwala,Rice,Magnaporthe oryzae,Rice Blast,دھان کا بلاسٹ,High,27.449909875911988,81.39701217350282,75.86222140069124,17.449909875911988,0.7093144915337026,Spindle-shaped lesions with grey center and brown margin,Tricyclazole 75 WP,120 g/acre
2021,8,Bahawalpur,Rice,Magnaporthe oryzae,Rice Blast,دھان کا بلاسٹ,High,28.06131060618407,89.6516386430764,66.40773911158418,18.06131060618407,0.7986484058148385,Spindle-shaped lesions with grey center and brown margin,Tricyclazole 75 WP,120 g/acre
2021,8,Sahiwal,Rice,Magnaporthe oryzae,Rice Blast,دھان کا بلاسٹ,High,29.69736996044903,80.12618555006246,67.39535314974,19.69736996044903,0.755408563745965,Spindle-shaped lesions with grey center and brown margin,Tricyclazole 75 WP,120 g/acre
2021,8,Rawalpindi,Rice,Magnaporthe oryzae,Rice Blast,دھان کا بلاسٹ,High,28.205528126089998,84.98570100908773,75.83020428853527,18.205528126089998,0.76097351750073,Spindle-shaped lesions with grey center and brown margin,Tricyclazole 75 WP,120 g/acre
2021,8,Sheikhupura,Rice,Magnaporthe oryzae,Rice Blast,دھان کا بلاسٹ,High,27.34784107681571,88.68167210189925,84.2956913005126,17.34784107681571,0.769921357164769,Spindle-shaped lesions with grey center and brown margin,Tricyclazole 75 WP,120 g/acre
2021,8,Sargodha,Rice,Magnaporthe oryzae,Rice Blast,دھان کا بلاسٹ,High,28.858525492235913,85.78904799281406,79.45585920732881,18.858525492235913,0.7859509296683412,Spindle-shaped lesions with grey center and brown margin,Tricyclazole 75 WP,120 g/acre
2021,8,Rahim Yar Khan,Rice,Magnaporthe oryzae,Rice Blast,دھان کا بلاسٹ,High,29.417216720614952,81.3958127959527,66.72443951728496,19.417216720614952,0.7601391317997284,Spindle-shaped lesions with grey center and brown margin,Tricyclazole 75 WP,120 g/acre
2021,9,Lahore,Rice,Xanthomonas oryzae,Bacterial Leaf Blight,بیکٹیریل بلائیٹ,Critical,31.468135546846252,84.55393970456363,71.29933394995139,21.468135546846252,0.844684074807325,Water-soaked lesions turning straw-colored from leaf tip,Copper Oxychloride + Kasugamycin,250 g/acre
